clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd,airport
98,2013-12-17,-7.9,26,226,96,91,767,418,0.0,1387303200,0.7000000000000001,147,8.9,1387306800,-4.4,1387335600,6.5,6.5,1017,final,71,1018,94.0,30.0,16,628,5415,2310,382,-3.1,1387256400,147,8.2,3.9,LGA
44,2013-12-18,-7.7,26,226,96,91,767,417,2.8,1387396800,2.3,293,10.3,1387404000,-4.4,1387342800,0.0,0.0,1016,final,60,1017,0.0,62.0,94,628,5413,2307,2252,-0.6000000000000001,1387342800,293,11.9,5.6,LGA
64,2013-12-19,-5.4,26,226,96,91,767,417,6.7,1387486800,2.0,223,9.8,1387429200,-0.6000000000000001,1387443600,0.0,0.0,1018,final,52,1019,0.0,59.0,66,627,5413,2305,1589,3.6,1387429200,223,9.0,4.1,LGA
86,2013-12-20,-0.8,26,226,96,91,767,417,11.1,1387584000,0.7000000000000001,208,7.2,1387566000,3.9,1387530000,0.0,0.0,1016,final,53,1017,0.0,12.0,30,628,5413,2305,723,8.3,1387515600,208,8.3,3.3,LGA
83,2013-12-21,7.5,26,226,96,91,767,417,15.6,1387652400,1.7000000000000002,207,7.6,1387645200,10.0,1387616400,0.5,0.5,1013,final,72,1014,0.0,0.0,47,628,5415,2305,1127,12.4,1387602000,207,9.2,3.3,LGA
91,2013-12-22,11.7,26,226,96,91,767,417,20.6,1387735200,0.8,201,8.9,1387742400,11.7,1387692000,1.5,1.5,1011,final,77,1012,0.0,0.0,22,628,5418,2306,524,15.7,1387688400,201,13.2,4.7,LGA
98,2013-12-23,9.6,26,226,96,91,767,418,17.1,1387774800,0.7000000000000001,235,10.7,1387846800,5.6,1387857600,19.0,19.0,1014,final,83,1015,0.0,0.0,10,628,5422,2308,235,12.4,1387774800,235,14.8,3.6,LGA
75,2013-12-24,-6.6,26,226,96,91,768,418,5.4,1387861200,2.0,320,12.5,1387936800,-2.2,1387944000,0.0,0.0,1020,final,53,1021,0.0,0.0,67,629,5427,2312,1612,2.2,1387861200,320,15.5,6.1,LGA
50,2013-12-25,-14.1,26,226,97,91,768,419,-1.1,1388030400,2.1,248,12.5,1387951200,-6.7,1387976400,0.0,0.0,1030,final,46,1031,0.0,0.0,68,630,5434,2316,1638,-4.0,1387947600,248,15.0,4.4,LGA
62,2013-12-26,-6.5,26,227,97,91,768,420,2.2,1388109600,1.7000000000000002,246,8.9,1388088000,-1.1,1388044800,0.0,0.0,1024,final,58,1025,0.0,0.0,52,631,5441,2322,1238,0.7000000000000001,1388034000,246,11.7,3.7,LGA
36,2013-12-27,-7.7,26,227,97,91,769,421,4.4,1388181600,2.3,272,8.9,1388185200,0.6000000000000001,1388142000,0.0,0.0,1025,final,47,1026,0.0,0.0,97,632,5450,2328,2325,2.5,1388120400,272,12.1,5.2,LGA
36,2013-12-28,-5.3,26,227,97,91,770,422,12.8,1388260800,2.3,224,9.4,1388250000,2.2,1388214000,0.0,0.0,1020,final,42,1021,0.0,0.0,97,633,5460,2336,2335,7.1,1388206800,224,10.4,4.8,LGA
91,2013-12-29,0.0,26,228,98,91,770,423,8.8,1388293200,0.7000000000000001,206,10.3,1388365200,4.0,1388343600,24.5,24.5,1008,final,66,1009,0.0,0.0,22,634,5471,2344,529,6.5,1388293200,206,11.7,4.5,LGA
64,2013-12-30,-4.5,26,228,98,91,771,424,6.7,1388412000,0.9,301,10.3,1388426400,-4.4,1388462400,0.0,0.0,1013,final,60,1014,0.0,0.0,33,635,5483,2354,799,2.7,1388379600,301,11.6,6.0,LGA
64,2013-12-31,-12.2,27,229,99,91,772,425,0.0,1388530800,1.8,217,11.2,1388527200,-6.1,1388480400,0.0,0.0,1020,final,49,1021,0.0,0.0,80,637,5496,2365,1910,-2.9,1388466000,217,13.8,5.0,LGA
93,2013-01-01,-5.0,27,230,99,92,773,428,5.0,1357056000,0.7000000000000001,279,8.2,1357095600,-2.2,1357099200,0.0,0.0,1011,final,56,1012,0.0,18.0,25,639,5513,2380,601,2.8,1357016400,279,11.7,5.8,EWR
87,2013-01-02,-11.4,27,230,100,92,774,429,1.1,1357156800,0.8,301,7.5,1357153200,-4.4,1357120800,0.0,0.0,1017,final,48,1018,0.0,7.0,36,641,5527,2392,867,-1.8,1357102800,301,11.6,4.9,EWR
81,2013-01-03,-9.5,27,231,100,92,775,431,1.1,1357239600,1.8,269,5.5,1357264800,-3.3,1357207200,0.0,0.0,1019,final,54,1020,0.0,2.0,79,643,5542,2405,1885,-1.4,1357189200,269,8.0,3.8,EWR
59,2013-01-04,-6.8,27,232,101,92,776,433,4.4,1357318800,2.3,246,10.2,1357326000,-1.7000000000000002,1357290000,0.0,0.0,1015,final,55,1016,0.0,0.0,101,645,5558,2419,2416,1.3,1357275600,246,13.6,6.3,EWR
52,2013-01-05,-6.9,27,232,101,92,777,435,6.7,1357412400,2.2,268,7.3,1357372800,0.0,1357372800,0.0,0.0,1021,final,50,1022,0.0,0.0,101,647,5575,2434,2429,2.6,1357362000,268,11.1,4.3,EWR
82,2013-01-06,-2.8,27,233,102,92,778,437,8.9,1357498800,2.4,239,6.5,1357498800,0.30000000000000004,1357448400,0.0,0.0,1017,final,62,1018,0.0,0.0,102,649,5593,2450,2450,4.3,1357448400,239,8.8,3.9,EWR
28,2013-01-07,-4.6,27,234,103,93,779,439,8.3,1357578000,2.4,287,6.5,1357570800,0.0,1357617600,0.0,0.0,1024,final,53,1025,0.0,0.0,103,651,5611,2468,2468,4.7,1357534800,287,10.3,3.4,EWR
53,2013-01-08,-2.5,27,235,104,93,781,441,9.4,1357671600,1.7000000000000002,219,5.9,1357664400,-1.7000000000000002,1357639200,0.0,0.0,1027,final,66,1028,0.0,0.0,80,653,5631,2486,1924,3.6,1357621200,219,11.3,3.2,EWR
69,2013-01-09,0.5,27,235,104,93,782,444,10.0,1357765200,0.8,233,5.7,1357786800,1.1,1357732800,0.0,0.0,1024,final,70,1025,0.0,0.0,26,656,5651,2505,632,5.6,1357707600,233,10.4,3.0,EWR
61,2013-01-10,-4.3,27,236,105,93,783,446,10.0,1357844400,2.5,272,6.5,1357837200,3.9,1357801200,0.0,0.0,1030,final,48,1031,0.0,0.0,99,659,5673,2525,2377,6.5,1357794000,272,12.8,4.1,EWR
94,2013-01-11,1.0,28,237,106,94,785,449,8.0,1357945200,0.8,77,3.0,1357887600,1.7000000000000002,1357891200,10.0,10.0,1026,final,74,1027,0.0,0.0,26,661,5695,2546,632,5.5,1357880400,77,6.8,2.1,EWR
100,2013-01-12,6.8,28,238,107,94,786,452,9.0,1358017200,0.8,104,4.1,1357992000,6.0,1357966800,0.0,0.0,1019,final,94,1020,0.0,0.0,11,664,5717,2568,265,7.7,1357966800,104,5.2,2.5,EWR
100,2013-01-13,7.2,28,239,108,94,788,455,9.4,1358118000,0.8,139,2.4,1358064000,6.7,1358085600,0.0,0.0,1017,final,96,1018,0.0,0.0,11,667,5741,2591,267,7.9,1358053200,139,5.2,1.5,EWR
93,2013-01-14,5.8,28,240,109,94,789,458,14.4,1358179200,0.8,263,7.0,1358215200,5.0,1358222400,0.5,0.5,1018,final,76,1019,0.0,0.0,28,670,5765,2615,664,10.4,1358139600,263,11.8,3.9,EWR
98,2013-01-15,-2.0,28,241,110,95,791,461,4.8,1358226000,0.8,167,6.0,1358258400,2.2,1358244000,4.5,4.5,1024,final,69,1025,0.0,0.0,28,673,5790,2640,660,3.3,1358226000,167,6.9,3.9,EWR
99,2013-01-16,0.4,28,242,111,95,793,465,3.0,1358388000,0.8,168,5.3,1358384400,0.0,1358330400,14.5,14.5,1014,final,93,1015,32.5,0.0,11,677,5815,2666,267,1.5,1358312400,168,8.2,3.7,EWR
88,2013-01-17,-2.5,28,243,112,95,794,468,7.8,1358445600,0.9,293,5.8,1358474400,2.2,1358481600,0.0,0.0,1015,final,61,1016,0.0,15.0,39,680,5841,2693,925,4.6,1358398800,293,7.7,4.2,EWR
55,2013-01-18,-12.1,28,244,113,95,796,472,2.1,1358485200,2.5,237,8.2,1358514000,-2.8,1358553600,0.0,0.0,1026,final,44,1027,0.0,0.0,113,683,5867,2720,2704,-1.1,1358485200,237,14.2,4.9,EWR
68,2013-01-19,-5.4,29,246,115,96,798,475,11.1,1358625600,2.7,212,9.9,1358614800,-2.2,1358575200,0.0,0.0,1021,final,50,1022,0.0,0.0,114,687,5894,2749,2748,4.5,1358571600,212,14.2,7.0,EWR
48,2013-01-20,-6.0,29,247,116,96,800,479,13.3,1358701200,1.9,250,11.6,1358708400,-1.1,1358740800,0.0,0.0,1009,final,44,1010,0.0,0.0,109,690,5922,2778,2616,6.4,1358658000,250,18.4,6.9,EWR
76,2013-01-21,-12.0,29,248,117,96,802,483,0.0,1358809200,0.9,247,6.3,1358827200,-3.3,1358769600,0.0,0.0,1014,final,45,1015,0.0,0.0,40,694,5950,2808,962,-1.5,1358744400,247,8.8,3.0,EWR
45,2013-01-22,-18.3,29,249,118,97,803,487,-2.9,1358830800,1.3,286,10.8,1358863200,-10.0,1358913600,0.0,0.0,1016,final,39,1017,0.0,0.0,69,698,5978,2840,1658,-6.3,1358830800,286,15.6,8.0,EWR
46,2013-01-23,-20.2,29,250,120,97,805,491,-6.7,1358964000,1.3,285,7.1,1358971200,-11.7,1358938800,0.0,0.0,1022,final,41,1023,0.0,0.0,38,703,6007,2872,919,-9.2,1358917200,285,10.0,4.8,EWR
39,2013-01-24,-18.8,30,252,121,97,807,495,-4.4,1359054000,2.0,275,11.9,1359054000,-11.1,1359014400,0.0,0.0,1023,final,43,1024,0.0,36.0,78,709,6038,2905,1872,-7.7,1359003600,275,17.1,6.5,EWR
79,2013-01-25,-15.1,30,253,122,98,809,499,-4.4,1359144000,0.9,250,6.8,1359090000,-10.6,1359104400,1.0,1.0,1024,final,58,1025,25.0,25.0,31,714,6073,2939,735,-7.8,1359090000,250,12.9,3.6,EWR
44,2013-01-26,-13.1,30,255,124,98,811,503,-2.2,1359230400,2.7,302,8.0,1359237600,-10.0,1359187200,0.0,0.0,1020,final,60,1021,0.0,33.0,124,720,6111,2974,2971,-6.2,1359176400,302,12.6,4.9,EWR
35,2013-01-27,-12.9,30,256,125,98,813,508,2.2,1359316800,2.9,293,6.7,1359306000,-8.3,1359284400,0.0,0.0,1030,final,48,1031,0.0,26.0,122,726,6152,3011,2928,-2.8,1359262800,293,9.4,3.5,EWR
98,2013-01-28,-3.9,30,258,127,99,815,512,2.0,1359432000,0.9,214,4.4,1359428400,-3.3,1359356400,4.0,4.0,1023,final,78,1024,14.0,20.0,25,732,6195,3048,611,-0.30000000000000004,1359349200,214,8.8,2.7,EWR
98,2013-01-29,3.6,31,260,129,99,817,517,11.1,1359475200,1.5,139,4.3,1359482400,1.7000000000000002,1359435600,0.0,0.0,1017,final,85,1018,0.0,27.0,62,737,6239,3086,1498,6.0,1359435600,139,7.6,2.2,EWR
100,2013-01-30,8.5,31,262,130,99,819,522,18.0,1359604800,0.9,102,8.6,1359604800,4.0,1359536400,1.5,1.5,1006,final,90,1007,0.0,0.0,26,743,6283,3125,631,10.1,1359522000,102,15.2,2.6,EWR
64,2013-01-31,-1.4,31,264,132,100,821,526,17.0,1359608400,2.4,244,16.2,1359637200,-1.1,1359691200,15.5,15.5,995,final,55,996,0.0,0.0,101,749,6328,3164,2426,7.8,1359608400,244,26.2,12.1,EWR
59,2013-02-01,-12.2,31,266,134,100,823,531,1.1,1359745200,1.1,271,10.0,1359734400,-4.4,1359777600,0.0,0.0,1013,final,46,1014,0.0,0.0,46,754,6373,3205,1112,-1.9,1359694800,271,17.3,6.9,EWR
70,2013-02-02,-13.4,32,267,135,100,825,536,-1.1,1359831600,2.0,247,7.5,1359828000,-7.2,1359802800,1.0,1.0,1021,final,50,1022,22.5,1.0,99,760,6419,3246,2372,-4.0,1359781200,247,10.4,4.8,EWR
80,2013-02-03,-7.1,32,269,137,101,827,541,0.0,1359921600,1.0,192,4.7,1359928800,-5.0,1359892800,0.0,0.0,1011,final,73,1012,0.0,3.0,36,765,6464,3289,852,-2.7,1359867600,192,7.7,2.9,EWR
63,2013-02-04,-12.4,32,271,139,101,829,546,0.0,1360000800,1.9,259,9.3,1359997200,-5.0,1359975600,0.0,0.0,1012,final,47,1013,0.0,5.0,88,771,6509,3331,2116,-2.5,1359954000,259,14.0,6.0,EWR
100,2013-02-05,-3.7,32,273,141,101,831,551,0.0,1360105200,1.0,68,4.2,1360080000,-3.0,1360065600,0.0,0.0,1012,final,84,1013,0.0,0.0,36,777,6554,3375,863,-1.3,1360040400,68,5.2,2.4,EWR
60,2013-02-06,-6.5,33,275,142,102,833,556,5.0,1360177200,1.6,298,7.3,1360198800,-1.7000000000000002,1360209600,0.0,0.0,1018,final,61,1019,0.0,22.0,78,782,6598,3419,1868,1.2,1360126800,298,12.0,4.8,EWR
78,2013-02-07,-12.2,33,277,144,102,835,562,1.0,1360296000,1.0,135,5.2,1360213200,-3.9,1360227600,0.0,0.0,1029,final,44,1030,0.0,0.0,37,788,6642,3464,880,-1.2,1360213200,135,6.4,2.9,EWR
100,2013-02-08,-1.5,33,279,146,103,837,567,2.0,1360335600,1.0,79,10.8,1360350000,-2.2,1360382400,33.5,33.5,1012,final,86,1013,334.5,0.0,16,793,6686,3510,388,0.7000000000000001,1360299600,79,15.6,6.7,EWR
56,2013-02-09,-9.0,33,280,148,103,839,572,0.6000000000000001,1360440000,3.3,316,11.4,1360425600,-6.7,1360468800,12.5,12.5,1015,final,62,1016,241.0,234.0,131,799,6729,3556,3142,-2.0,1360386000,316,15.6,7.1,EWR
58,2013-02-10,-11.3,34,282,150,103,841,578,1.7000000000000002,1360522800,3.5,245,4.6,1360476000,-8.9,1360494000,0.0,0.0,1028,final,54,1029,0.0,258.0,133,806,6772,3602,3190,-3.0,1360472400,245,7.2,2.0,EWR
99,2013-02-11,1.7000000000000002,34,284,152,104,843,583,7.0,1360641600,1.1,182,3.3,1360638000,-0.6000000000000001,1360562400,10.0,10.0,1012,final,91,1013,3.5,239.0,17,813,6816,3650,404,3.2,1360558800,182,9.2,1.9,EWR
66,2013-02-12,-3.0,34,286,154,104,845,588,7.8,1360695600,2.1,269,9.0,1360688400,2.2,1360728000,0.0,0.0,1010,final,58,1011,0.0,46.0,114,821,6864,3698,2738,4.8,1360645200,269,13.9,5.9,EWR
68,2013-02-13,-3.9,34,288,156,104,847,594,11.1,1360792800,2.8,177,5.1,1360814400,-1.1,1360753200,2.0,2.0,1009,final,59,1010,0.5,0.0,111,828,6915,3747,2671,3.6,1360731600,177,5.7,1.9,EWR
65,2013-02-14,-2.3,35,290,158,105,849,600,8.3,1360868400,3.4,227,5.7,1360872000,0.2,1360839600,1.0,1.0,1011,final,67,1012,4.0,14.0,158,835,6968,3797,3782,3.9,1360818000,227,6.5,3.2,EWR
73,2013-02-15,-0.4,35,293,160,105,851,605,13.3,1360954800,3.7,210,6.2,1360954800,0.6000000000000001,1360926000,0.0,0.0,1013,final,64,1014,0.0,0.0,157,842,7022,3847,3768,6.5,1360904400,210,12.8,2.9,EWR
98,2013-02-16,-3.2,35,295,162,105,853,611,5.2,1360990800,1.2,254,9.1,1361066400,-0.6000000000000001,1361073600,2.0,2.0,1011,final,68,1012,0.0,0.0,41,849,7077,3898,973,2.3,1360990800,254,12.2,5.5,EWR
71,2013-02-17,-15.8,36,297,165,106,855,616,1.1,1361120400,3.8,314,13.0,1361116800,-7.8,1361160000,0.0,0.0,1007,final,35,1008,0.0,5.0,150,856,7132,3950,3599,-2.3,1361077200,314,19.9,9.8,EWR
31,2013-02-18,-15.5,36,299,167,106,856,622,2.8,1361217600,3.9,272,10.8,1361167200,-8.3,1361185200,0.0,0.0,1021,final,38,1022,0.0,0.0,167,863,7187,4002,4002,-2.8,1361163600,272,16.1,6.0,EWR
82,2013-02-19,-1.8,36,302,169,107,858,628,9.4,1361289600,1.8,200,8.4,1361332800,-1.1,1361260800,5.5,5.5,1012,final,66,1013,0.0,0.0,55,870,7242,4055,1311,4.2,1361250000,200,13.3,4.2,EWR
59,2013-02-20,-10.7,37,304,171,107,860,633,3.0,1361336400,2.6,278,11.0,1361390400,-3.3,1361419200,0.0,0.0,1010,final,46,1011,0.0,0.0,93,877,7296,4108,2223,-0.5,1361336400,278,16.8,8.8,EWR
50,2013-02-21,-11.7,37,306,173,107,862,639,2.2,1361476800,4.1,305,11.7,1361462400,-4.4,1361426400,0.0,0.0,1017,final,46,1018,0.0,0.0,172,883,7350,4162,4134,-1.6,1361422800,305,17.3,7.6,EWR
88,2013-02-22,-5.9,37,308,176,108,864,645,3.9,1361592000,1.5,133,5.9,1361509200,-5.0,1361523600,0.0,0.0,1026,final,64,1027,0.0,0.0,73,890,7402,4215,1747,0.1,1361509200,133,8.0,3.1,EWR
100,2013-02-23,3.2,37,311,178,108,866,651,6.0,1361653200,1.3,57,6.1,1361671200,2.8,1361674800,2.5,2.5,1016,final,95,1017,0.0,0.0,20,896,7454,4270,484,4.0,1361595600,57,9.2,3.6,EWR
78,2013-02-24,-0.9,38,313,180,108,867,656,9.4,1361728800,2.0,290,9.2,1361739600,1.1,1361764800,0.0,0.0,1009,final,71,1009,0.0,0.0,88,903,7506,4324,2123,4.4,1361682000,290,14.1,5.9,EWR
60,2013-02-25,-4.2,38,315,182,109,869,662,7.2,1361815200,2.0,319,5.3,1361800800,0.0,1361790000,0.0,0.0,1019,final,56,1020,0.0,0.0,88,909,7556,4379,2101,4.0,1361768400,319,8.0,3.6,EWR
87,2013-02-26,-1.3,38,317,185,109,871,668,6.7,1361905200,1.4,105,8.2,1361926800,0.0,1361876400,2.0,2.0,1021,final,70,1022,0.5,0.0,46,915,7605,4435,1094,3.8,1361854800,105,13.0,4.5,EWR
90,2013-02-27,4.0,38,319,187,109,872,674,9.4,1361998800,1.4,134,8.3,1361952000,3.0,1361944800,9.0,9.0,1002,final,87,1003,0.0,0.0,32,922,7653,4490,774,6.1,1361941200,134,16.4,5.4,EWR
94,2013-02-28,0.30000000000000004,39,321,189,110,874,679,10.0,1362070800,2.6,255,6.2,1362081600,3.3,1362110400,0.5,0.5,1001,final,65,1002,0.0,0.0,110,928,7701,4546,2631,6.7,1362027600,255,8.3,3.4,EWR
83,2013-03-01,-2.6,39,325,194,110,877,691,7.8,1362160800,2.7,303,7.9,1362182400,1.7000000000000002,1362124800,0.0,0.0,1004,final,61,1005,0.0,0.0,124,940,7792,4657,2965,4.4,1362114000,303,11.4,4.6,EWR
96,2013-03-02,-5.0,39,327,196,111,879,697,4.4,1362243600,2.4,310,6.7,1362265200,-0.6000000000000001,1362283200,0.0,0.0,1006,final,59,1007,0.0,0.0,86,946,7837,4713,2059,2.2,1362200400,310,11.9,5.2,EWR
75,2013-03-03,-8.1,40,328,199,111,880,702,4.4,1362340800,3.2,313,8.4,1362348000,-1.7000000000000002,1362369600,0.0,0.0,1005,final,52,1006,0.0,0.0,151,951,7880,4770,3632,0.8,1362286800,313,13.7,6.6,EWR
43,2013-03-04,-8.5,40,330,201,111,882,708,6.1,1362423600,5.4,308,10.1,1362420000,-2.8,1362384000,0.0,0.0,1008,final,49,1009,0.0,0.0,201,957,7923,4826,4826,1.4,1362373200,308,14.2,7.0,EWR
46,2013-03-05,-5.1,40,332,203,112,883,714,9.4,1362513600,5.5,196,7.7,1362459600,0.0,1362481200,0.0,0.0,1014,final,51,1015,0.0,0.0,182,963,7964,4882,4360,4.4,1362459600,196,12.2,3.6,EWR
99,2013-03-06,-0.8,40,334,206,112,885,719,6.0,1362592800,1.8,50,13.2,1362618000,3.9,1362625200,4.0,4.0,1011,final,67,1012,0.0,0.0,57,968,8005,4938,1377,4.7,1362546000,50,21.4,9.2,EWR
100,2013-03-07,-1.2,41,335,208,112,886,725,4.0,1362672000,1.7000000000000002,231,11.2,1362657600,1.0,1362715200,5.0,5.0,1015,final,76,1016,6.0,0.0,52,974,8044,4995,1251,2.8,1362632400,231,17.5,8.7,EWR
94,2013-03-08,-0.6000000000000001,41,337,210,113,888,730,5.0,1362787200,1.8,333,7.4,1362783600,-1.0,1362747600,7.0,7.0,1017,final,85,1018,79.0,17.0,50,979,8083,5051,1196,1.8,1362718800,333,14.0,5.6,EWR
27,2013-03-09,-5.3,41,338,213,113,889,736,13.3,1362859200,5.8,263,7.1,1362841200,1.1,1362819600,0.0,0.0,1023,final,47,1024,0.0,37.0,213,985,8121,5107,5107,6.5,1362805200,263,9.6,4.3,EWR
59,2013-03-10,0.5,43,355,224,113,890,742,7.2,1362938400,4.6,119,4.4,1362945600,0.6000000000000001,1362913200,0.0,0.0,1026,final,77,1027,0.0,0.0,206,990,8158,5163,4736,4.3,1362891600,119,7.2,2.4,EWR
97,2013-03-11,5.0,41,341,217,114,892,747,11.7,1363024800,1.9,150,4.6,1363035600,3.9,1362974400,0.0,0.0,1021,final,84,1022,0.0,0.0,57,995,8194,5219,1374,7.6,1362974400,150,9.3,2.6,EWR
94,2013-03-12,8.8,42,343,220,114,893,753,15.0,1363122000,1.9,195,7.8,1363136400,7.2,1363143600,23.0,23.0,1010,final,86,1011,0.0,0.0,32,1000,8229,5275,763,11.2,1363060800,195,12.4,4.5,EWR
56,2013-03-13,-2.1,42,344,222,114,894,758,10.6,1363197600,3.3,288,7.8,1363212000,3.3,1363230000,0.0,0.0,1010,final,55,1011,0.0,0.0,167,1006,8264,5330,4019,6.8,1363147200,288,12.0,4.7,EWR
64,2013-03-14,-12.0,42,346,224,114,895,763,6.1,1363291200,2.2,293,10.6,1363280400,-1.1,1363266000,0.0,0.0,1011,final,36,1012,0.0,0.0,72,1012,8298,5386,1726,2.2,1363233600,293,19.0,8.7,EWR
76,2013-03-15,-8.0,42,347,227,115,897,769,8.9,1363388400,4.0,273,9.3,1363377600,-1.1,1363345200,0.0,0.0,1010,final,42,1011,0.0,0.0,144,1019,8334,5441,3454,3.9,1363320000,273,14.9,6.6,EWR
87,2013-03-16,-3.9,43,349,229,115,898,774,6.0,1363406400,2.0,162,6.5,1363410000,1.0,1363467600,3.5,3.5,1009,final,65,1010,16.0,0.0,61,1026,8373,5497,1462,2.3,1363406400,162,9.3,3.5,EWR
75,2013-03-17,-8.5,43,351,231,115,899,779,3.3,1363554000,2.0,325,8.2,1363536000,-1.1,1363518000,0.0,0.0,1018,final,50,1019,0.0,0.0,63,1032,8413,5552,1504,1.4,1363492800,325,12.8,5.4,EWR
90,2013-03-18,-7.0,43,352,234,115,900,784,2.2,1363633200,2.0,60,5.6,1363651200,-3.3,1363593600,8.0,8.0,1024,final,62,1025,51.0,0.0,58,1038,8455,5608,1392,-0.1,1363579200,60,10.8,4.4,EWR
85,2013-03-19,0.7000000000000001,44,354,236,116,901,790,8.3,1363730400,3.5,188,6.8,1363698000,1.6,1363669200,7.5,7.5,1007,final,80,1008,4.5,61.0,119,1044,8496,5663,2865,4.0,1363665600,188,12.4,5.1,EWR
55,2013-03-20,-8.6,44,356,238,116,902,795,8.3,1363802400,3.4,271,9.3,1363806000,-0.6000000000000001,1363773600,0.0,0.0,1009,final,40,1010,0.0,2.0,178,1050,8538,5718,4278,4.1,1363752000,271,15.0,6.0,EWR
91,2013-03-21,-9.1,44,357,241,116,903,800,4.4,1363896000,2.4,300,6.4,1363906800,-0.6000000000000001,1363921200,0.0,0.0,1006,final,47,1007,0.0,0.0,85,1057,8579,5773,2037,1.6,1363838400,300,12.9,4.9,EWR
58,2013-03-22,-9.2,44,359,243,116,904,805,6.1,1363982400,2.1,270,9.2,1363982400,-2.8,1363942800,0.0,0.0,1008,final,45,1009,0.0,0.0,74,1066,8624,5828,1776,1.9,1363924800,270,13.7,6.2,EWR
48,2013-03-23,-8.0,45,361,245,117,905,810,9.0,1364065200,2.6,282,11.4,1364054400,-1.1,1364025600,0.0,0.0,1010,final,43,1011,0.0,0.0,121,1074,8676,5884,2900,4.2,1364011200,282,17.7,7.0,EWR
63,2013-03-24,-6.9,45,364,247,117,906,814,8.3,1364155200,2.4,218,6.7,1364130000,0.0,1364115600,0.0,0.0,1009,final,44,1010,0.0,0.0,93,1082,8731,5939,2225,4.4,1364097600,218,12.5,3.8,EWR
99,2013-03-25,-1.2,45,366,250,117,907,819,4.8,1364184000,2.2,127,8.2,1364220000,1.7000000000000002,1364223600,7.5,7.5,1000,final,72,1001,2.5,0.0,62,1090,8789,5995,1487,3.6,1364184000,127,14.1,4.5,EWR
77,2013-03-26,-2.7,46,369,252,117,908,824,10.6,1364324400,4.0,302,7.5,1364331600,2.2,1364292000,0.0,0.0,1005,final,56,1006,0.0,0.0,215,1097,8847,6050,5171,6.4,1364270400,302,10.4,4.1,EWR
49,2013-03-27,-4.4,46,371,254,118,909,829,12.2,1364414400,5.6,300,8.5,1364403600,1.7000000000000002,1364378400,0.5,0.5,1011,final,46,1012,0.0,0.0,241,1104,8904,6106,5785,6.9,1364356800,300,11.4,6.0,EWR
64,2013-03-28,-2.3,46,373,257,118,910,833,10.0,1364504400,3.4,315,6.9,1364479200,2.2,1364464800,0.5,0.5,1015,final,53,1016,0.0,0.0,158,1111,8961,6161,3790,6.9,1364443200,315,12.0,5.2,EWR
58,2013-03-29,-3.2,47,376,259,118,910,838,13.3,1364576400,5.5,292,7.4,1364594400,4.4,1364544000,0.0,0.0,1018,final,45,1019,0.0,0.0,180,1118,9016,6216,4320,8.4,1364529600,292,10.8,3.9,EWR
39,2013-03-30,-5.4,47,378,261,118,911,842,15.6,1364673600,5.0,278,5.9,1364673600,3.3,1364637600,0.0,0.0,1018,final,39,1020,0.0,0.0,171,1125,9070,6271,4103,9.8,1364616000,278,9.8,3.4,EWR
78,2013-03-31,1.2,47,380,264,118,912,847,12.8,1364749200,2.3,167,5.8,1364760000,4.4,1364724000,2.5,2.5,1014,final,63,1015,0.0,0.0,75,1131,9122,6325,1803,8.2,1364702400,167,9.6,3.0,EWR
70,2013-04-01,2.4,47,382,266,119,913,851,17.8,1364835600,5.7,261,10.3,1364842800,3.3,1364871600,0.5,0.5,1005,final,65,1006,0.0,0.0,207,1137,9173,6380,4980,9.8,1364788800,261,16.7,5.9,EWR
29,2013-04-02,-12.1,48,384,268,119,913,855,7.2,1364932800,2.6,279,10.6,1364936400,0.6000000000000001,1364896800,0.0,0.0,1014,final,31,1015,0.0,0.0,118,1143,9222,6433,2829,3.9,1364875200,279,15.4,6.3,EWR
34,2013-04-03,-12.7,48,386,270,119,914,860,8.9,1365015600,3.1,289,9.5,1365022800,-0.6000000000000001,1364983200,0.0,0.0,1020,final,29,1021,0.0,0.0,131,1149,9270,6487,3132,4.1,1364961600,289,14.7,6.4,EWR
63,2013-04-04,-7.3,48,388,272,119,915,864,11.7,1365098400,2.8,236,7.4,1365048000,0.0,1365069600,0.0,0.0,1023,final,40,1024,0.0,0.0,106,1155,9316,6540,2533,5.5,1365048000,236,12.1,3.8,EWR
58,2013-04-05,-5.5,48,390,275,119,915,868,17.8,1365188400,7.8,265,9.3,1365206400,5.0,1365145200,0.0,0.0,1011,final,38,1012,0.0,0.0,262,1161,9360,6592,6292,10.1,1365134400,265,15.3,4.8,EWR
32,2013-04-06,-9.1,49,392,277,120,916,872,11.7,1365278400,7.9,280,10.1,1365228000,1.7000000000000002,1365242400,0.0,0.0,1022,final,35,1023,0.0,0.0,277,1166,9403,6644,6644,6.4,1365220800,280,15.3,4.9,EWR
